id;region
75;GORONTALO
75.01;KAB. GORONTALO
75.01.01;LIMBOTO
75.01.02;TELAGA
75.01.03;BATUDAA
75.01.04;TIBAWA
75.01.05;BATUDAA PANTAI
75.01.09;BOLIYOHUTO
75.01.10;TELAGA BIRU
75.01.11;BONGOMEME
75.01.13;TOLANGOHULA
75.01.14;MOOTILANGO
75.01.16;PULUBALA
75.01.17;LIMBOTO BARAT
75.01.18;TILANGO
75.01.19;TABONGO
75.01.20;BILUHU
75.01.21;ASPARAGA
75.01.22;TALAGA JAYA
75.01.23;BILATO
75.01.24;DUNGALIYO
75.02;KAB. BOALEMO
75.02.01;PAGUYAMAN
75.02.02;WONOSARI
75.02.03;DULUPI
75.02.04;TILAMUTA
75.02.05;MANANGGU
75.02.06;BOTUMOITA
75.02.07;PAGUYAMAN PANTAI
75.03;KAB. BONE BOLANGO
75.03.01;TAPA
75.03.02;KABILA
75.03.03;SUWAWA
75.03.04;BONEPANTAI
75.03.05;BULANGO UTARA
75.03.06;TILONGKABILA
75.03.07;BOTUPINGGE
75.03.08;KABILA BONE
75.03.09;BONE
75.03.10;BONE RAYA
75.03.11;SUWAWA TIMUR
75.03.12;SUWAWA SELATAN
75.03.13;SUWAWA TENGAH
75.03.14;BULANGO ULU
75.03.15;BULANGO SELATAN
75.03.16;BULANGO TIMUR
75.03.17;BULAWA
75.03.18;PINOGU
75.04;KAB. PAHUWATO
75.04.01;POPAYATO
75.04.02;LEMITO
75.04.03;RANDANGAN
75.04.04;MARISA
75.04.05;PAGUAT
75.04.06;PATILANGGIO
75.04.07;TALUDITI
75.04.08;DENGILO
75.04.09;BUNTULIA
75.04.10;DUHIADAA
75.04.11;WANGGARASI
75.04.12;POPAYATO TIMUR
75.04.13;POPAYATO BARAT
75.05;KAB. GORONTALO UTARA
75.05.01;ATINGGOLA
75.05.02;KWANDANG
75.05.03;ANGGREK
75.05.04;SUMALATA
75.05.05;TOLINGGULA
75.05.06;GENTUMA RAYA
75.05.07;TOMOLITO
75.05.08;PONELO KEPULAUAN
75.05.09;MONANO
75.05.10;BIAU
75.05.11;SUMALATA TIMUR
75.71;KOTA GORONTALO
75.71.01;KOTA BARAT
75.71.02;KOTA SELATAN
75.71.03;KOTA UTARA
75.71.04;DUNGINGI
75.71.05;KOTA TIMUR
75.71.06;KOTA TENGAH
75.71.07;SIPATANA
75.71.08;DUMBO RAYA
75.71.09;HULONTHALANGI
76;SULAWESI BARAT
76.01;KAB. PASANGKAYU
76.01.01;BAMBALAMOTU
76.01.02;PASANGKAYU
76.01.03;BARAS
76.01.04;SARUDU
76.01.05;DAPURANG
76.01.06;DURIPOKU
76.01.07;BULU TABA
76.01.08;TIKKE RAYA
76.01.09;PEDONGGA
76.01.10;BAMBAIRA
76.01.11;SARJO
76.01.12;LARIANG
76.02;KAB. MAMUJU
76.02.01;MAMUJU
76.02.02;TAPALANG
76.02.03;KALUKKU
76.02.04;KALUMPANG
76.02.07;PAPALANG
76.02.08;SAMPAGA
76.02.11;TOMMO
76.02.12;SIMBORO DAN KEPULAUAN
76.02.13;TAPALANG BARAT
76.02.15;BONEHAU
76.02.16;KEP. BALA BALAKANG
76.03;KAB. MAMASA
76.03.01;MAMBI
76.03.02;ARALLE
76.03.03;MAMASA
76.03.04;PANA
76.03.05;TABULAHAN
76.03.06;SUMARORONG
76.03.07;MESSAWA
76.03.08;SESENAPADANG
76.03.09;TANDUK KALUA
76.03.10;TABANG
76.03.11;BAMBANG
76.03.12;BALLA
76.03.13;NOSU
76.03.14;TAWALIAN
76.03.15;RANTEBULAHAN TIMUR
76.03.16;BUNTUMALANGKA
76.03.17;MEHALAAN
76.04;KAB. POLEWALI MANDAR
76.04.01;TINAMBUNG
76.04.02;CAMPALAGIAN
76.04.03;WONOMULYO
76.04.04;POLEWALI
76.04.05;TUTAR
76.04.06;BINUANG
76.04.07;TAPANGO
76.04.08;MAPILLI
76.04.09;MATANGNGA
76.04.10;LUYO
76.04.11;LIMBORO
76.04.12;BALANIPA
76.04.13;ANREAPI
76.04.14;MATAKALI
76.04.15;ALLU
76.04.16;BULO
76.05;KAB. MAJENE
76.05.01;BANGGAE
76.05.02;PAMBOANG
76.05.03;SENDANA
76.05.04;MALUNDA
76.05.05;ULUMANDA
76.05.06;TAMMERODO SENDANA
76.05.07;TUBO SENDANA
76.05.08;BANGGAE TIMUR
76.06;KAB. MAMUJU TENGAH
76.06.01;TOBADAK
76.06.02;PANGALE
76.06.03;BUDONG-BUDONG
76.06.04;TOPOYO
76.06.05;KAROSSA
81;MALUKU
81.01;KAB. MALUKU TENGAH
81.01.01;AMAHAI
81.01.02;TEON NILA SERUA
81.01.06;SERAM UTARA
81.01.09;BANDA
81.01.11;TEHORU
81.01.12;SAPARUA
81.01.13;PULAU HARUKU
81.01.14;SALAHUTU
81.01.15;LEIHITU
81.01.16;NUSA LAUT
81.01.17;KOTA MASOHI
81.01.20;SERAM UTARA BARAT
81.01.21;TELUK ELPAPUTIH
81.01.22;LEIHITU BARAT
81.01.23;TELUTIH
81.01.24;SERAM UTARA TIMUR SETI
81.01.25;SERAM UTARA TIMUR KOBI
81.01.26;SAPARUA TIMUR
81.02;KAB. MALUKU TENGGARA
81.02.01;KEI KECIL
81.02.03;KEI BESAR
81.02.04;KEI BESAR SELATAN
81.02.05;KEI BESAR UTARA TIMUR
81.02.13;KEI KECIL TIMUR
81.02.14;KEI KECIL BARAT
81.02.15;MANYEUW
81.02.16;HOAT SORBAY
81.02.17;KEI BESAR UTARA BARAT
81.02.18;KEI BESAR SELATAN BARAT
81.02.19;KEI KECIL TIMUR SELATAN
81.03;KAB. KEPULAUAN TANIMBAR
81.03.01;TANIMBAR SELATAN
81.03.02;SELARU
81.03.03;WER TAMRIAN
81.03.04;WER MAKTIAN
81.03.05;TANIMBAR UTARA
81.03.06;YARU
81.03.07;WUAR LABOBAR
81.03.08;KORMOMOLIN
81.03.09;NIRUNMAS
81.03.18;MOLU MARU
81.04;KAB. BURU
81.04.01;NAMLEA
81.04.02;AIR BUAYA
81.04.03;WAEAPO
81.04.06;WAPLAU
81.04.10;BATABUAL
81.04.11;LOLONG GUBA
81.04.12;WAELATA
81.04.13;FENA LEISELA
81.04.14;TELUK KAIELY
81.04.15;LILIALY
81.05;KAB. SERAM BAGIAN TIMUR
81.05.01;BULA
81.05.02;SERAM TIMUR
81.05.03;WERINAMA
81.05.04;PULAU GOROM
81.05.05;WAKATE
81.05.06;TUTUK TOLU
81.05.07;SIWALALAT
81.05.08;KILMURY
81.05.09;PULAU PANJANG
81.05.10;TEOR
81.05.11;GOROM TIMUR
81.05.12;BULA BARAT
81.05.13;KIAN DARAT
81.05.14;SIRITAUN WIDA TIMUR
81.05.15;TELUK WARU
81.06;KAB. SERAM BAGIAN BARAT
81.06.01;KAIRATU
81.06.02;SERAM BARAT
81.06.03;TANIWEL
81.06.04;HUAMUAL BELAKANG
81.06.05;AMALATU
81.06.06;INAMOSOL
81.06.07;KAIRATU BARAT
81.06.08;HUAMUAL
81.06.09;KEPULAUAN MANIPA
81.06.10;TANIWEL TIMUR
81.06.11;ELPAPUTIH
81.07;KAB. KEPULAUAN ARU
81.07.01;PULAU-PULAU ARU
81.07.02;ARU SELATAN
81.07.03;ARU TENGAH
81.07.04;ARU UTARA
81.07.05;ARU UTARA TIMUR BATULEY
81.07.06;SIR-SIR
81.07.07;ARU TENGAH TIMUR
81.07.08;ARU TENGAH SELATAN
81.07.09;ARU SELATAN TIMUR
81.07.10;ARU SELATAN UTARA
81.08;KAB. MALUKU BARAT DAYA
81.08.01;MOA LAKOR
81.08.02;DAMER
81.08.03;MNDONA HIERA
81.08.04;PULAU-PULAU BABAR
81.08.05;PULAU-PULAU BABAR TIMUR
81.08.06;WETAR
81.08.07;PULAU-PULAU TERSELATAN
81.08.08;PULAU LETI
81.08.09;PULAU MASELA
81.08.10;DAWELOR DAWERA
81.08.11;PULAU WETANG
81.08.12;PULAU LAKOR
81.08.13;WETAR UTARA
81.08.14;WETAR BARAT
81.08.15;WETAR TIMUR
81.08.16;KEPULAUAN ROMANG
81.08.17;KISAR UTARA
81.09;KAB. BURU SELATAN
81.09.01;NAMROLE
81.09.02;WAESAMA
81.09.03;AMBALAU
81.09.04;KEPALA MADAN
81.09.05;LEKSULA
81.09.06;FENA FAFAN
81.71;KOTA AMBON
81.71.01;NUSANIWE
81.71.02;SIRIMAU
81.71.03;BAGUALA
81.71.04;TELUK AMBON
81.71.05;LEITIMUR SELATAN
81.72;KOTA TUAL
81.72.01;PULAU DULLAH UTARA
81.72.02;PULAU DULLAH SELATAN
81.72.03;TAYANDO TAM
81.72.04;PULAU-PULAU KUR
81.72.05;KUR SELATAN
82;MALUKU UTARA
82.01;KAB. HALMAHERA BARAT
82.01.01;JAILOLO
82.01.02;LOLODA
82.01.03;IBU
82.01.04;SAHU
82.01.05;JAILOLO SELATAN
82.01.07;IBU UTARA
82.01.08;IBU SELATAN
82.01.09;SAHU TIMUR
82.02;KAB. HALMAHERA TENGAH
82.02.01;WEDA
82.02.02;PATANI
82.02.03;PULAU GEBE
82.02.04;WEDA UTARA
82.02.05;WEDA SELATAN
82.02.06;PATANI UTARA
82.02.07;WEDA TENGAH
82.02.08;PATANI BARAT
82.02.09;WEDA TIMUR
82.02.10;PATANI TIMUR
82.03;KAB. HALMAHERA UTARA
82.03.04;GALELA
82.03.05;TOBELO
82.03.06;TOBELO SELATAN
82.03.07;KAO
82.03.08;MALIFUT
82.03.09;LOLODA UTARA
82.03.10;TOBELO UTARA
82.03.11;TOBELO TENGAH
82.03.12;TOBELO TIMUR
82.03.13;TOBELO BARAT
82.03.14;GALELA BARAT
82.03.15;GALELA UTARA
82.03.16;GALELA SELATAN
82.03.19;LOLODA KEPULAUAN
82.03.20;KAO UTARA
82.03.21;KAO BARAT
82.03.22;KAO TELUK
82.04;KAB. HALMAHERA SELATAN
82.04.01;PULAU MAKIAN
82.04.02;KAYOA
82.04.03;GANE TIMUR
82.04.04;GANE BARAT
82.04.05;OBI SELATAN
82.04.06;OBI
82.04.07;BACAN TIMUR
82.04.08;BACAN
82.04.09;BACAN BARAT
82.04.10;MAKIAN BARAT
82.04.11;KAYOA BARAT
82.04.12;KAYOA SELATAN
82.04.13;KAYOA UTARA
82.04.14;BACAN BARAT UTARA
82.04.15;KASIRUTA BARAT
82.04.16;KASIRUTA TIMUR
82.04.17;BACAN SELATAN
82.04.18;KEPULAUAN BOTANGLOMANG
82.04.19;MANDIOLI SELATAN
82.04.20;MANDIOLI UTARA
82.04.21;BACAN TIMUR SELATAN
82.04.22;BACAN TIMUR TENGAH
82.04.23;GANE BARAT SELATAN
82.04.24;GANE BARAT UTARA
82.04.25;KEPULAUAN JORONGA
82.04.26;GANE TIMUR SELATAN
82.04.27;GANE TIMUR TENGAH
82.04.28;OBI BARAT
82.04.29;OBI TIMUR
82.04.30;OBI UTARA
82.05;KAB. KEPULAUAN SULA
82.05.01;MANGOLI TIMUR
82.05.02;SANANA
82.05.03;SULABESI BARAT
82.05.06;MANGOLI BARAT
82.05.07;SULABESI TENGAH
82.05.08;SULABESI TIMUR
82.05.09;SULABESI SELATAN
82.05.10;MANGOLI UTARA TIMUR
82.05.11;MANGOLI TENGAH
82.05.12;MANGOLI SELATAN
82.05.13;MANGOLI UTARA
82.05.18;SANANA UTARA
82.06;KAB. HALMAHERA TIMUR
82.06.01;WASILE
82.06.02;MABA
82.06.03;MABA SELATAN
82.06.04;WASILE SELATAN
82.06.05;WASILE TENGAH
82.06.06;WASILE UTARA
82.06.07;WASILE TIMUR
82.06.08;MABA TENGAH
82.06.09;MABA UTARA
82.06.10;KOTA MABA
82.07;KAB. PULAU MOROTAI
82.07.01;MOROTAI SELATAN
82.07.02;MOROTAI SELATAN BARAT
82.07.03;MOROTAI JAYA
82.07.04;MOROTAI UTARA
82.07.05;MOROTAI TIMUR
82.08;KAB. PULAU TALIABU
82.08.01;TALIABU BARAT
82.08.02;TALIABU BARAT LAUT
82.08.03;LEDE
82.08.04;TALIABU UTARA
82.08.05;TALIABU TIMUR
82.08.06;TALIABU TIMUR SELATAN
82.08.07;TALIABU SELATAN
82.08.08;TABONA
82.71;KOTA TERNATE
82.71.01;PULAU TERNATE
82.71.02;KOTA TERNATE SELATAN
82.71.03;KOTA TERNATE UTARA
82.71.04;MOTI
82.71.05;PULAU BATANG DUA
82.71.06;KOTA TERNATE TENGAH
82.71.07;PULAU HIRI
82.71.08;TERNATE BARAT
82.72;KOTA TIDORE KEPULAUAN
82.72.01;TIDORE
82.72.02;OBA UTARA
82.72.03;OBA
82.72.04;TIDORE SELATAN
82.72.05;TIDORE UTARA
82.72.06;OBA TENGAH
82.72.07;OBA SELATAN
82.72.08;TIDORE TIMUR
91;P A P U A
91.01;KAB. MERAUKE
91.01.01;MERAUKE
91.01.02;MUTING
91.01.03;OKABA
91.01.04;KIMAAM
91.01.05;SEMANGGA
91.01.06;TANAH MIRING
91.01.07;JAGEBOB
91.01.08;SOTA
91.01.09;ULILIN
91.01.10;ELIKOBAL
91.01.11;KURIK
91.01.12;NAUKENJERAI
91.01.13;ANIMHA
91.01.14;MALIND
91.01.15;TUBANG
91.01.16;NGGUTI
91.01.17;KAPTEL
91.01.18;TABONJI
91.01.19;WAAN
91.01.20;ILWAYAB
91.02;KAB. JAYAWIJAYA
91.02.01;WAMENA
91.02.03;KURULU
91.02.04;ASOLOGAIMA
91.02.12;HUBIKOSI
91.02.15;BOLAKME
91.02.25;WALELAGAMA
91.02.27;MUSATFAK
91.02.28;WOLO
91.02.29;ASOLOKOBAL
91.02.34;PELEBAGA
91.02.35;YALENGGA
91.02.40;TRIKORA
91.02.41;NAPUA
91.02.42;WALAIK
91.02.43;WOUMA
91.02.44;HUBIKIAK
91.02.45;IBELE
91.02.46;TAELAREK
91.02.47;ITLAY HISAGE
91.02.48;SIEPKOSI
91.02.49;USILIMO
91.02.50;WITA WAYA
91.02.51;LIBAREK
91.02.52;WADANGKU
91.02.53;PISUGI
91.02.54;KORAGI
91.02.55;TAGIME
91.02.56;MOLAGALOME
91.02.57;TAGINERI
91.02.58;SILO KARNO DOGA
91.02.59;PIRAMID
91.02.60;MULIAMA
91.02.61;BUGI
91.02.62;BPIRI
91.02.63;WELESI
91.02.64;ASOTIPO
91.02.65;MAIMA
91.02.66;POPUGOBA
91.02.67;WAME
91.02.68;WESAPUT
91.03;KAB. JAYAPURA
91.03.01;SENTANI
91.03.02;SENTANI TIMUR
91.03.03;DEPAPRE
91.03.04;SENTANI BARAT
91.03.05;KEMTUK
91.03.06;KEMTUK GRESI
91.03.07;NIMBORAN
91.03.08;NIMBOKRANG
91.03.09;UNURUM GUAY
91.03.10;DEMTA
91.03.11;KAUREH
91.03.12;EBUNGFAO
91.03.13;WAIBU
91.03.14;NAMBLUONG
91.03.15;YAPSI
91.03.16;AIRU
91.03.17;RAVENI RARA
91.03.18;GRESI SELATAN
91.03.19;YOKARI
91.04;KAB. NABIRE
91.04.01;NABIRE
91.04.02;NAPAN
91.04.03;YAUR
91.04.06;UWAPA
91.04.07;WANGGAR
91.04.10;SIRIWO
91.04.11;MAKIMI
91.04.12;TELUK UMAR
91.04.16;TELUK KIMI
91.04.17;YARO
91.04.21;WAPOGA
91.04.22;NABIRE BARAT
91.04.23;MOORA
91.04.24;DIPA
91.04.25;MENOU
91.05;KAB. KEPULAUAN YAPEN
91.05.01;YAPEN SELATAN
91.05.02;YAPEN BARAT
91.05.03;YAPEN TIMUR
91.05.04;ANGKAISERA
91.05.05;POOM
91.05.06;KOSIWO
91.05.07;YAPEN UTARA
91.05.08;RAIMBAWI
91.05.09;TELUK AMPIMOI
91.05.10;KEPULAUAN AMBAI
91.05.11;WONAWA
91.05.12;WINDESI
91.05.13;PULAU KURUDU
91.05.14;PULAU YERUI
91.05.15;ANOTAUREI
91.05.16;YAWAKUKAT
91.06;KAB. BIAK NUMFOR
91.06.01;BIAK KOTA
91.06.02;BIAK UTARA
91.06.03;BIAK TIMUR
91.06.04;NUMFOR BARAT
91.06.05;NUMFOR TIMUR
91.06.08;BIAK BARAT
91.06.09;WARSA
91.06.10;PADAIDO
91.06.11;YENDIDORI
91.06.12;SAMOFA
91.06.13;YAWOSI
91.06.14;ANDEY
91.06.15;SWANDIWE
91.06.16;BRUYADORI
91.06.17;ORKERI
91.06.18;POIRU
91.06.19;AIMANDO PADAIDO
91.06.20;ORIDEK
91.06.21;BONDIFUAR
91.07;KAB. PUNCAK JAYA
91.07.01;MULIA
91.07.03;ILU
91.07.06;FAWI
91.07.07;MEWOLUK
91.07.08;YAMO
91.07.10;NUME
91.07.11;TORERE
91.07.12;TINGGINAMBUT
91.07.17;PAGALEME
91.07.18;GURAGE
91.07.19;IRIMULI
91.07.20;MUARA
91.07.21;ILAMBURAWI
91.07.22;YAMBI
91.07.23;LUMO
91.07.24;MOLANIKIME
91.07.25;DOKOME
91.07.26;KALOME
91.07.27;WANWI
91.07.28;YAMONERI
91.07.29;WAEGI
91.07.30;NIOGA
91.07.31;GUBUME
91.07.32;TAGANOMBAK
91.07.33;DAGAI
91.07.34;KIYAGE
91.08;KAB. PANIAI
91.08.01;PANIAI TIMUR
91.08.02;PANIAI BARAT
91.08.04;ARADIDE
91.08.07;BOGABAIDA
91.08.09;BIBIDA
91.08.12;DUMADAMA
91.08.13;SIRIWO
91.08.19;KEBO
91.08.20;YATAMO
91.08.21;EKADIDE
91.08.22;WEGEE MUKA
91.08.23;WEGEE BINO
91.08.24;PUGO DAGI
91.08.25;MUYE
91.08.26;NAKAMA
91.08.27;TELUK DEYA
91.08.28;YAGAI
91.08.29;YOUTADI
91.08.30;BAYA BIRU
91.08.31;DEIYAI MIYO
91.08.32;DOGOMO
91.08.33;AWEIDA
91.08.34;TOPIYAI
91.09;KAB. MIMIKA
91.09.01;MIMIKA BARU
91.09.02;AGIMUGA
91.09.03;MIMIKA TIMUR
91.09.04;MIMIKA BARAT
91.09.05;JITA
91.09.06;JILA
91.09.07;MIMIKA TIMUR JAUH
91.09.08;MIMIKA TENGAH
91.09.09;KUALA KENCANA
91.09.10;TEMBAGAPURA
91.09.11;MIMIKA BARAT JAUH
91.09.12;MIMIKA BARAT TENGAH
91.09.13;KWAMKI NARAMA
91.09.14;HOYA
91.09.15;IWAKA
91.09.16;WANIA
91.09.17;AMAR
91.09.18;ALAMA
91.10;KAB. SARMI
91.10.01;SARMI
91.10.02;TOR ATAS
91.10.03;PANTAI BARAT
91.10.04;PANTAI TIMUR
91.10.05;BONGGO
91.10.09;APAWER HULU
91.10.12;SARMI SELATAN
91.10.13;SARMI TIMUR
91.10.14;PANTAI TIMUR BAGIAN BARAT
91.10.15;BONGGO TIMUR
91.11;KAB. KEEROM
91.11.01;WARIS
91.11.02;ARSO
91.11.03;SENGGI
91.11.04;WEB
91.11.05;SKANTO
91.11.06;ARSO TIMUR
91.11.07;TOWE
91.11.08;ARSO BARAT
91.11.09;MANNEM
91.11.10;YAFFI
91.11.11;KAISENAR
91.12;KAB. PEGUNUNGAN BINTANG
91.12.01;OKSIBIL
91.12.02;KIWIROK
91.12.03;OKBIBAB
91.12.04;IWUR
91.12.05;BATOM
91.12.06;BORME
91.12.07;KIWIROK TIMUR
91.12.08;ABOY
91.12.09;PEPERA
91.12.10;BIME
91.12.11;ALEMSOM
91.12.12;OKBAPE
91.12.13;KALOMDOL
91.12.14;OKSOP
91.12.15;SERAMBAKON
91.12.16;OK AOM
91.12.17;KAWOR
91.12.18;AWINBON
91.12.19;TARUP
91.12.20;OKHIKA
91.12.21;OKSAMOL
91.12.22;OKLIP
91.12.23;OKBEMTAU
91.12.24;OKSEBANG
91.12.25;OKBAB
91.12.26;BATANI
91.12.27;WEIME
91.12.28;MURKIM
91.12.29;MOFINOP
91.12.30;JETFA
91.12.31;TEIRAPLU
91.12.32;EIPUMEK
91.12.33;PAMEK
91.12.34;NONGME
91.13;KAB. YAHUKIMO
91.13.01;KURIMA
91.13.02;ANGGRUK
91.13.03;NINIA
91.13.06;SILIMO
91.13.07;SAMENAGE
91.13.08;NALCA
91.13.09;DEKAI
91.13.10;OBIO
91.13.11;SURU SURU
91.13.12;WUSAMA
91.13.13;AMUMA
91.13.14;MUSAIK
91.13.15;PASEMA
91.13.16;HOGIO
91.13.17;MUGI
91.13.18;SOBA
91.13.19;WERIMA
91.13.20;TANGMA
91.13.21;UKHA
91.13.22;PANGGEMA
91.13.23;KOSAREK
91.13.24;NIPSAN
91.13.25;UBAHAK
91.13.26;PRONGGOLI
91.13.27;WALMA
91.13.28;YAHULIAMBUT
91.13.29;HEREAPINI
91.13.30;UBALIHI
91.13.31;TALAMBO
91.13.32;PULDAMA
91.13.33;ENDOMEN
91.13.34;KONA
91.13.35;DIRWEMNA
91.13.36;HOLUON
91.13.37;LOLAT
91.13.38;SOLOIKMA
91.13.39;SELA
91.13.40;KORUPUN
91.13.41;LANGDA
91.13.42;BOMELA
91.13.43;SUNTAMON
91.13.44;SEREDELA
91.13.45;SOBAHAM
91.13.46;KABIANGGAMA
91.13.47;KWELEMDUA
91.13.48;KWIKMA
91.13.49;HILIPUK
91.13.50;DURAM
91.13.51;YOGOSEM
91.13.52;KAYO
91.13.53;SUMO
91.14;KAB. TOLIKARA
91.14.01;KARUBAGA
91.14.02;BOKONDINI
91.14.03;KANGGIME
91.14.04;KEMBU
91.14.05;GOYAGE
91.14.06;WUNIM
91.14.07;WINA
91.14.08;UMAGI
91.14.09;PANAGA
91.14.10;WONIKI
91.14.11;KUBU
91.14.12;KONDA/ KONDAGA
91.14.13;NELAWI
91.14.14;KUARI
91.14.15;BOKONERI
91.14.16;BEWANI
91.14.18;NABUNAGE
91.14.19;GILUBANDU
91.14.20;NUNGGAWI
91.14.21;GUNDAGI
91.14.22;NUMBA
91.14.23;TIMORI
91.14.24;DUNDU
91.14.25;GEYA
91.14.26;EGIAM
91.14.27;POGANERI
91.14.28;KAMBONERI
91.14.29;AIRGARAM
91.14.30;WARI/TAIYEVE II
91.14.31;DOW
91.14.32;TAGINERI
91.14.33;YUNERI
91.14.34;WAKUWO
91.14.35;GIKA
91.14.36;TELENGGEME
91.14.37;ANAWI
91.14.38;WENAM
91.14.39;WUGI
91.14.40;DANIME
91.14.41;TAGIME
91.14.42;KAI
91.14.43;AWEKU
91.14.44;BOGONUK
91.14.45;LI ANOGOMMA
91.14.46;BIUK
91.14.47;YUKO
91.15;KAB. WAROPEN
91.15.01;WAROPEN BAWAH
91.15.03;MASIREI
91.15.07;RISEI SAYATI
91.15.08;UREI FAISEI
91.15.09;INGGERUS
91.15.10;KIRIHI
91.15.11;OUDATE
91.15.12;WAPOGA
91.15.13;DEMBA
91.15.14;WONTI
91.15.15;SOYOI MAMBAI
91.16;KAB. BOVEN DIGOEL
91.16.01;MANDOBO
91.16.02;MINDIPTANA
91.16.03;WAROPKO
91.16.04;KOUH
91.16.05;JAIR
91.16.06;BOMAKIA
91.16.07;KOMBUT
91.16.08;INIYANDIT
91.16.09;ARIMOP
91.16.10;FOFI
91.16.11;AMBATKWI
91.16.12;MANGGELUM
91.16.13;FIRIWAGE
91.16.14;YANIRUMA
91.16.15;SUBUR
91.16.16;KOMBAY
91.16.17;NINATI
91.16.18;SESNUK
91.16.19;KI
91.16.20;KAWAGIT
91.17;KAB. MAPPI
91.17.01;OBAA
91.17.02;MAMBIOMAN BAPAI
91.17.03;CITAK-MITAK
91.17.04;EDERA
91.17.05;HAJU
91.17.06;ASSUE
91.17.07;KAIBAR
91.17.08;PASSUE
91.17.09;MINYAMUR
91.17.10;VENAHA
91.17.11;SYAHCAME
91.17.12;YAKOMI
91.17.13;BAMGI
91.17.14;PASSUE BAWAH
91.17.15;TI ZAIN
91.18;KAB. ASMAT
91.18.01;AGATS
91.18.02;ATSJ
91.18.03;SAWA ERMA
91.18.04;AKAT
91.18.05;FAYIT
91.18.06;PANTAI KASUARI
91.18.07;SUATOR
91.18.08;SURU-SURU
91.18.09;KOLF BRAZA
91.18.10;UNIR SIRAU
91.18.11;JOERAT
91.18.12;PULAU TIGA
91.18.13;JETSY
91.18.14;DER KOUMUR
91.18.15;KOPAY
91.18.16;SAFAN
91.18.17;SIRETS
91.18.18;AYIP
91.18.19;BETCBAMU
91.19;KAB. SUPIORI
91.19.01;SUPIORI SELATAN
91.19.02;SUPIORI UTARA
91.19.03;SUPIORI TIMUR
91.19.04;KEPULAUAN ARURI
91.19.05;SUPIORI BARAT
91.20;KAB. MAMBERAMO RAYA
91.20.01;MAMBERAMO TENGAH
91.20.02;MAMBERAMO HULU
91.20.03;RUFAER
91.20.04;MAMBERAMO TENGAH TIMUR
91.20.05;MAMBERAMO HILIR
91.20.06;WAROPEN ATAS
91.20.07;BENUKI
91.20.08;SAWAI
91.21;KAB. MAMBERAMO TENGAH
91.21.01;KOBAGMA
91.21.02;KELILA
91.21.03;ERAGAYAM
91.21.04;MEGAMBILIS
91.21.05;ILUGWA
91.22;KAB. YALIMO
91.22.01;ELELIM
91.22.02;APALAPSILI
91.22.03;ABENAHO
91.22.04;BENAWA
91.22.05;WELAREK
91.23;KAB. LANNY JAYA
91.23.01;TIOM
91.23.02;PIRIME
91.23.03;MAKKI
91.23.04;GAMELIA
91.23.05;DIMBA
91.23.06;MELAGINERI
91.23.07;BALINGGA
91.23.08;TIOMNERI
91.23.09;KUYAWAGE
91.23.10;POGA
91.23.11;NINAME
91.23.12;NOGI
91.23.13;YIGINUA
91.23.14;TIOM OLLO
91.23.15;YUGUNGWI
91.23.16;MOKONI
91.23.17;WEREKA
91.23.18;MILIMBO
91.23.19;WIRINGGAMBUT
91.23.20;GOLLO
91.23.21;AWINA
91.23.22;AYUMNATI
91.23.23;WANO BARAT
91.23.24;GOA BALIM
91.23.25;BRUWA
91.23.26;BALINGGA BARAT
91.23.27;GUPURA
91.23.28;KOLAWA
91.23.29;GELOK BEAM
91.23.30;KULY LANNY
91.23.31;LANNYNA
91.23.32;KARU
91.23.33;YILUK
91.23.34;GUNA
91.23.35;KELULOME
91.23.36;NIKOGWE
91.23.37;MUARA
91.23.38;BUGUK GONA
91.23.39;MELAGI
91.24;KAB. NDUGA
91.24.01;KENYAM
91.24.02;MAPENDUMA
91.24.03;YIGI
91.24.04;WOSAK
91.24.05;GESELMA
91.24.06;MUGI
91.24.07;MBUWA
91.24.08;GEAREK
91.24.09;KOROPTAK
91.24.10;KEGAYEM
91.24.11;PARO
91.24.12;MEBAROK
91.24.13;YENGGELO
91.24.14;KILMID
91.24.15;ALAMA
91.24.16;YAL
91.24.17;MAM
91.24.18;DAL
91.24.19;NIRKURI
91.24.20;INIKGAL
91.24.21;INIYE
91.24.22;MBULMU YALMA
91.24.23;MBUA TENGAH
91.24.24;EMBETPEN
91.24.25;KORA
91.24.26;WUSI
91.24.27;PIJA
91.24.28;MOBA
91.24.29;WUTPAGA
91.24.30;NENGGEAGIN
91.24.31;KREPKURI
91.24.32;PASIR PUTIH
91.25;KAB. PUNCAK
91.25.01;ILAGA
91.25.02;WANGBE
91.25.03;BEOGA
91.25.04;DOUFO
91.25.05;POGOMA
91.25.06;SINAK
91.25.07;AGANDUGUME
91.25.08;GOME
91.25.09;DERVOS
91.25.10;BEOGA BARAT
91.25.11;BEOGA TIMUR
91.25.12;OGAMANIM
91.25.13;KEMBRU
91.25.14;BINA
91.25.15;SINAK BARAT
91.25.16;MAGE'ABUME
91.25.17;YUGUMUAK
91.25.18;ILAGA UTARA
91.25.19;MABUGI
91.25.20;OMUKIA
91.25.21;LAMBEWI
91.25.22;ONERI
91.25.23;AMUNGKALPIA
91.25.24;GOME UTARA
91.25.25;ERELMAKAWIA
91.26;KAB. DOGIYAI
91.26.01;KAMU
91.26.02;MAPIA
91.26.03;PIYAIYE
